timestamp,leg_left_hip_roll_joint,leg_left_hip_yaw_joint,leg_left_hip_pitch_joint,leg_left_knee_pitch_joint,leg_left_ankle_pitch_joint,leg_left_ankle_roll_joint,leg_right_hip_roll_joint,leg_right_hip_yaw_joint,leg_right_hip_pitch_joint,leg_right_knee_pitch_joint,leg_right_ankle_pitch_joint,leg_right_ankle_roll_joint
1764303142.6673577,0.10267926007509232,0.10294853150844574,-0.3834457993507385,0.9653624296188354,-0.6319188475608826,0.07611888647079468,-0.1144113838672638,-0.03101658634841442,-0.4341750144958496,0.8959459066390991,-0.5001307129859924,-0.04450269043445587
1764303142.7077584,0.10171258449554443,0.10236415266990662,-0.3831225037574768,0.9662725925445557,-0.6317978501319885,0.07570317387580872,-0.11515402793884277,-0.030776578933000565,-0.43465274572372437,0.8963590264320374,-0.5002090930938721,-0.045382060110569
1764303142.7482133,0.10110588371753693,0.10172753036022186,-0.3832259774208069,0.9667325019836426,-0.631481409072876,0.07501544058322906,-0.11561845242977142,-0.03029686026275158,-0.4349760115146637,0.8973785638809204,-0.5005555152893066,-0.04552210867404938
1764303142.7887032,0.10099458694458008,0.10132437944412231,-0.3836197853088379,0.966782808303833,-0.631054162979126,0.07491843402385712,-0.11601173877716064,-0.02971641719341278,-0.43519723415374756,0.8981218934059143,-0.500860333442688,-0.0451589971780777
1764303142.8291397,0.10107619315385818,0.10112272948026657,-0.383969783782959,0.9668042659759521,-0.6306864619255066,0.07544241100549698,-0.11648434400558472,-0.029281010851264,-0.43540656566619873,0.8982269763946533,-0.5009337663650513,-0.0448387935757637
1764303142.8695803,0.10102229565382004,0.10090798139572144,-0.38412168622016907,0.9670013189315796,-0.6304327249526978,0.07603786885738373,-0.11703881621360779,-0.029032863676548004,-0.4356725215911865,0.8980116844177246,-0.5009056329727173,-0.04487277567386627
1764303142.9099815,0.10076688230037689,0.10055913031101227,-0.38415083289146423,0.9673242568969727,-0.6302339434623718,0.0762970969080925,-0.11758589744567871,-0.028859060257673264,-0.43598049879074097,0.897931694984436,-0.5009484887123108,-0.04514879733324051
1764303142.9505055,0.10044856369495392,0.10011511296033859,-0.38420334458351135,0.9676212072372437,-0.6300249695777893,0.0762442946434021,-0.11806607246398926,-0.02865510806441307,-0.4362836480140686,0.8981220722198486,-0.5011059641838074,-0.04540592432022095
1764303142.990913,0.10019663721323013,0.09967339783906937,-0.38433974981307983,0.9678112268447876,-0.6297975778579712,0.07613400369882584,-0.11848698556423187,-0.028407173231244087,-0.4365575909614563,0.8984158039093018,-0.5013089776039124,-0.04552458971738815
1764303143.031462,0.10001971572637558,0.09928164631128311,-0.38451701402664185,0.9679266810417175,-0.6295831203460693,0.0761379674077034,-0.11889077723026276,-0.028162389993667603,-0.4368128180503845,0.898615837097168,-0.5014792680740356,-0.045570045709609985
1764303143.0719495,0.0998477041721344,0.09891703724861145,-0.38467058539390564,0.9680390357971191,-0.6294061541557312,0.07623391598463058,-0.11930498480796814,-0.02796001173555851,-0.4370724558830261,0.8986776471138,-0.5016000270843506,-0.04565749317407608
1764303143.1125145,0.09962473809719086,0.09853667765855789,-0.3847793638706207,0.968182384967804,-0.6292642951011658,0.07631006836891174,-0.11972583830356598,-0.027798930183053017,-0.4373478293418884,0.8986849188804626,-0.5017039775848389,-0.045831337571144104
1764303143.1530018,0.09935116767883301,0.09812505543231964,-0.3848661184310913,0.9683405160903931,-0.6291413903236389,0.07630234956741333,-0.12013609707355499,-0.02765403315424919,-0.4376344084739685,0.8987221717834473,-0.5018231868743896,-0.04605640470981598
1764303143.193482,0.0990588366985321,0.09769678860902786,-0.3849584758281708,0.9684837460517883,-0.629026472568512,0.07623127847909927,-0.12052670121192932,-0.027506910264492035,-0.43792223930358887,0.8988028168678284,-0.5019614100456238,-0.04628196358680725
1764303143.2340102,0.09877030551433563,0.09727152436971664,-0.3850632607936859,0.9686015248298645,-0.6289205551147461,0.07614996284246445,-0.1209019273519516,-0.02735762484371662,-0.4382067620754242,0.8988882899284363,-0.502102255821228,-0.04649076610803604
1764303143.274425,0.09848392754793167,0.09685508906841278,-0.38516944646835327,0.9687042236328125,-0.628828763961792,0.07608477026224136,-0.12127082049846649,-0.02721584215760231,-0.4384901225566864,0.8989452719688416,-0.5022320747375488,-0.04669823497533798
1764303143.3149576,0.09818674623966217,0.09644027054309845,-0.38526609539985657,0.9688060283660889,-0.6287522315979004,0.07602532207965851,-0.12163755297660828,-0.02708733268082142,-0.438776433467865,0.8989734649658203,-0.502350926399231,-0.04692334681749344
1764303143.3553305,0.09787262231111526,0.09601926058530807,-0.3853526711463928,0.9689106941223145,-0.6286875605583191,0.0759500116109848,-0.12200033664703369,-0.026970095932483673,-0.4390667974948883,0.898992657661438,-0.5024672746658325,-0.04716891050338745
1764303143.3958154,0.09754551947116852,0.09559153765439987,-0.3854353725910187,0.9690136313438416,-0.6286308765411377,0.07585183531045914,-0.12235577404499054,-0.026858974248170853,-0.43935951590538025,0.8990170359611511,-0.5025869607925415,-0.047424495220184326
1764303143.4361928,0.09721336513757706,0.09516151249408722,-0.38551899790763855,0.9691097140312195,-0.6285803318023682,0.0757385715842247,-0.12270306050777435,-0.026751115918159485,-0.43965229392051697,0.8990458250045776,-0.502709150314331,-0.04768006503582001
1764303143.4766824,0.096880242228508,0.09473270922899246,-0.38560354709625244,0.9691982269287109,-0.6285359263420105,0.07562080770730972,-0.12304358184337616,-0.026647180318832397,-0.43994414806365967,0.8990705013275146,-0.5028303265571594,-0.04793383926153183
1764303143.5170758,0.09654580056667328,0.09430515021085739,-0.3856867551803589,0.9692822098731995,-0.6284980773925781,0.07550161331892014,-0.12337915599346161,-0.026549315080046654,-0.4402352571487427,0.8990867733955383,-0.5029489398002625,-0.04818850755691528
1764303143.5574417,0.09620849788188934,0.09387712180614471,-0.3857673108577728,0.9693641662597656,-0.6284656524658203,0.07537773251533508,-0.12371006608009338,-0.02645784430205822,-0.4405261278152466,0.8990966081619263,-0.503065824508667,-0.04844643175601959
1764303143.5979779,0.0958678275346756,0.09344742447137833,-0.3858458697795868,0.969443678855896,-0.6284385919570923,0.07524526864290237,-0.12403547763824463,-0.026371978223323822,-0.4408167600631714,0.8991043567657471,-0.5031833648681641,-0.04870682209730148
